w	s1	s2	dist
16	PCa40507	PCa51852	0.14441720663918128
16	PCa51852	PCa40507	0.14441720663918128
16	PCa40507	PCa53687	0.1823165963706287
16	PCa53687	PCa40507	0.1823165963706287
16	PCa40507	PCa56413	0.1533085891142541
16	PCa56413	PCa40507	0.1533085891142541
16	PCa40507	PCa57054	0.14507215166985182
16	PCa57054	PCa40507	0.14507215166985182
16	PCa40507	PCa57294	0.1759698623920379
16	PCa57294	PCa40507	0.1759698623920379
16	PCa40507	PCa58215	0.15110086587231955
16	PCa58215	PCa40507	0.15110086587231955
16	PCa51852	PCa53687	0.17638074957279604
16	PCa53687	PCa51852	0.17638074957279604
16	PCa51852	PCa56413	0.1724903690299966
16	PCa56413	PCa51852	0.1724903690299966
16	PCa51852	PCa57054	0.14105063815596136
16	PCa57054	PCa51852	0.14105063815596136
16	PCa51852	PCa57294	0.16556634708397466
16	PCa57294	PCa51852	0.16556634708397466
16	PCa51852	PCa58215	0.15406153627639618
16	PCa58215	PCa51852	0.15406153627639618
16	PCa53687	PCa56413	0.19948031825064252
16	PCa56413	PCa53687	0.19948031825064252
16	PCa53687	PCa57054	0.17547058791206097
16	PCa57054	PCa53687	0.17547058791206097
16	PCa53687	PCa57294	0.16078919926603014
16	PCa57294	PCa53687	0.16078919926603014
16	PCa53687	PCa58215	0.17174601034783693
16	PCa58215	PCa53687	0.17174601034783693
16	PCa56413	PCa57054	0.16313803746056463
16	PCa57054	PCa56413	0.16313803746056463
16	PCa56413	PCa57294	0.192038909758264
16	PCa57294	PCa56413	0.192038909758264
16	PCa56413	PCa58215	0.16689302255015512
16	PCa58215	PCa56413	0.16689302255015512
16	PCa57054	PCa57294	0.16788784813354016
16	PCa57294	PCa57054	0.16788784813354016
16	PCa57054	PCa58215	0.13936388870451694
16	PCa58215	PCa57054	0.13936388870451694
16	PCa57294	PCa58215	0.1587400456644584
16	PCa58215	PCa57294	0.1587400456644584
17	PCa13266	PCa13848	0.1738449846299726
17	PCa13848	PCa13266	0.1738449846299726
17	PCa13266	PCa14121	0.16440372510591075
17	PCa14121	PCa13266	0.16440372510591075
17	PCa13266	PCa19121	0.17770122869102034
17	PCa19121	PCa13266	0.17770122869102034
17	PCa13266	PCa3023	0.17825761953439717
17	PCa3023	PCa13266	0.17825761953439717
17	PCa13266	PCa33173	0.11566536473204375
17	PCa33173	PCa13266	0.11566536473204375
17	PCa13266	PCa40507	0.15763057103610287
17	PCa40507	PCa13266	0.15763057103610287
17	PCa13266	PCa51852	0.15704859582859357
17	PCa51852	PCa13266	0.15704859582859357
17	PCa13266	PCa53687	0.18078542278132292
17	PCa53687	PCa13266	0.18078542278132292
17	PCa13266	PCa56413	0.17493393671754343
17	PCa56413	PCa13266	0.17493393671754343
17	PCa13266	PCa57054	0.15507206717843583
17	PCa57054	PCa13266	0.15507206717843583
17	PCa13266	PCa57294	0.17168961278100603
17	PCa57294	PCa13266	0.17168961278100603
17	PCa13266	PCa58215	0.15594303722741162
17	PCa58215	PCa13266	0.15594303722741162
17	PCa13848	PCa14121	0.1867287266043946
17	PCa14121	PCa13848	0.1867287266043946
17	PCa13848	PCa19121	0.15928057279097346
17	PCa19121	PCa13848	0.15928057279097346
17	PCa13848	PCa3023	0.1562865047509293
17	PCa3023	PCa13848	0.1562865047509293
17	PCa13848	PCa33173	0.15054043711012394
17	PCa33173	PCa13848	0.15054043711012394
17	PCa13848	PCa40507	0.17515891296057468
17	PCa40507	PCa13848	0.17515891296057468
17	PCa13848	PCa51852	0.1645317775198202
17	PCa51852	PCa13848	0.1645317775198202
17	PCa13848	PCa53687	0.20382860675027598
17	PCa53687	PCa13848	0.20382860675027598
17	PCa13848	PCa56413	0.17964743439812755
17	PCa56413	PCa13848	0.17964743439812755
17	PCa13848	PCa57054	0.1524982735650333
17	PCa57054	PCa13848	0.1524982735650333
17	PCa13848	PCa57294	0.1896565240081317
17	PCa57294	PCa13848	0.1896565240081317
17	PCa13848	PCa58215	0.16405989511909724
17	PCa58215	PCa13848	0.16405989511909724
17	PCa14121	PCa19121	0.17922557579263443
17	PCa19121	PCa14121	0.17922557579263443
17	PCa14121	PCa3023	0.16961414923454432
17	PCa3023	PCa14121	0.16961414923454432
17	PCa14121	PCa33173	0.14691154006496512
17	PCa33173	PCa14121	0.14691154006496512
17	PCa14121	PCa40507	0.15705211374897965
17	PCa40507	PCa14121	0.15705211374897965
17	PCa14121	PCa51852	0.1656704655513696
17	PCa51852	PCa14121	0.1656704655513696
17	PCa14121	PCa53687	0.17436871949350058
17	PCa53687	PCa14121	0.17436871949350058
17	PCa14121	PCa56413	0.16571743891667368
17	PCa56413	PCa14121	0.16571743891667368
17	PCa14121	PCa57054	0.15808518207216107
17	PCa57054	PCa14121	0.15808518207216107
17	PCa14121	PCa57294	0.1613923948612255
17	PCa57294	PCa14121	0.1613923948612255
17	PCa14121	PCa58215	0.15371067962634788
17	PCa58215	PCa14121	0.15371067962634788
17	PCa19121	PCa3023	0.16014288520637818
17	PCa3023	PCa19121	0.16014288520637818
17	PCa19121	PCa33173	0.15596272088398638
17	PCa33173	PCa19121	0.15596272088398638
17	PCa19121	PCa40507	0.16454935534419818
17	PCa40507	PCa19121	0.16454935534419818
17	PCa19121	PCa51852	0.1527572790367392
17	PCa51852	PCa19121	0.1527572790367392
17	PCa19121	PCa53687	0.17612531162627001
17	PCa53687	PCa19121	0.17612531162627001
17	PCa19121	PCa56413	0.17996547184788095
17	PCa56413	PCa19121	0.17996547184788095
17	PCa19121	PCa57054	0.15156341726350728
17	PCa57054	PCa19121	0.15156341726350728
17	PCa19121	PCa57294	0.16888004383786312
17	PCa57294	PCa19121	0.16888004383786312
17	PCa19121	PCa58215	0.16108406415012388
17	PCa58215	PCa19121	0.16108406415012388
17	PCa3023	PCa33173	0.1414749579240947
17	PCa33173	PCa3023	0.1414749579240947
17	PCa3023	PCa40507	0.1590328760241218
17	PCa40507	PCa3023	0.1590328760241218
17	PCa3023	PCa51852	0.16454528105468633
17	PCa51852	PCa3023	0.16454528105468633
17	PCa3023	PCa53687	0.19452858816855467
17	PCa53687	PCa3023	0.19452858816855467
17	PCa3023	PCa56413	0.15108307760482434
17	PCa56413	PCa3023	0.15108307760482434
17	PCa3023	PCa57054	0.14381749942249422
17	PCa57054	PCa3023	0.14381749942249422
17	PCa3023	PCa57294	0.18533930090401837
17	PCa57294	PCa3023	0.18533930090401837
17	PCa3023	PCa58215	0.1617668110499349
17	PCa58215	PCa3023	0.1617668110499349
17	PCa33173	PCa40507	0.14192894020242613
17	PCa40507	PCa33173	0.14192894020242613
17	PCa33173	PCa51852	0.14468711892304317
17	PCa51852	PCa33173	0.14468711892304317
17	PCa33173	PCa53687	0.17147804864048188
17	PCa53687	PCa33173	0.17147804864048188
17	PCa33173	PCa56413	0.14685783677202355
17	PCa56413	PCa33173	0.14685783677202355
17	PCa33173	PCa57054	0.12940938686203945
17	PCa57054	PCa33173	0.12940938686203945
17	PCa33173	PCa57294	0.16437117431465367
17	PCa57294	PCa33173	0.16437117431465367
17	PCa33173	PCa58215	0.12864145291617468
17	PCa58215	PCa33173	0.12864145291617468
17	PCa40507	PCa51852	0.15004670880882517
17	PCa51852	PCa40507	0.15004670880882517
17	PCa40507	PCa53687	0.1818158387806692
17	PCa53687	PCa40507	0.1818158387806692
17	PCa40507	PCa56413	0.14969991324997312
17	PCa56413	PCa40507	0.14969991324997312
17	PCa40507	PCa57054	0.14588189994988435
17	PCa57054	PCa40507	0.14588189994988435
17	PCa40507	PCa57294	0.17001370522169693
17	PCa57294	PCa40507	0.17001370522169693
17	PCa40507	PCa58215	0.150627363207774
17	PCa58215	PCa40507	0.150627363207774
17	PCa51852	PCa53687	0.17250427657530165
17	PCa53687	PCa51852	0.17250427657530165
17	PCa51852	PCa56413	0.16985817377979207
17	PCa56413	PCa51852	0.16985817377979207
17	PCa51852	PCa57054	0.13990349317224499
17	PCa57054	PCa51852	0.13990349317224499
17	PCa51852	PCa57294	0.16021118887618976
17	PCa57294	PCa51852	0.16021118887618976
17	PCa51852	PCa58215	0.15516619643792812
17	PCa58215	PCa51852	0.15516619643792812
17	PCa53687	PCa56413	0.20003177685899817
17	PCa56413	PCa53687	0.20003177685899817
17	PCa53687	PCa57054	0.17192183969495672
17	PCa57054	PCa53687	0.17192183969495672
17	PCa53687	PCa57294	0.1594440401757276
17	PCa57294	PCa53687	0.1594440401757276
17	PCa53687	PCa58215	0.17182301497088454
17	PCa58215	PCa53687	0.17182301497088454
17	PCa56413	PCa57054	0.15986230453929615
17	PCa57054	PCa56413	0.15986230453929615
17	PCa56413	PCa57294	0.19220881320335215
17	PCa57294	PCa56413	0.19220881320335215
17	PCa56413	PCa58215	0.16621748983341786
17	PCa58215	PCa56413	0.16621748983341786
17	PCa57054	PCa57294	0.1660685174789708
17	PCa57294	PCa57054	0.1660685174789708
17	PCa57054	PCa58215	0.1413305527130297
17	PCa58215	PCa57054	0.1413305527130297
17	PCa57294	PCa58215	0.15588267988375598
17	PCa58215	PCa57294	0.15588267988375598
18	PCa13266	PCa13848	0.1717056016211152
18	PCa13848	PCa13266	0.1717056016211152
18	PCa13266	PCa14121	0.16260802806324212
18	PCa14121	PCa13266	0.16260802806324212
18	PCa13266	PCa19121	0.1737346678677205
18	PCa19121	PCa13266	0.1737346678677205
18	PCa13266	PCa3023	0.17344544105387255
18	PCa3023	PCa13266	0.17344544105387255
18	PCa13266	PCa33173	0.11413425660345823
18	PCa33173	PCa13266	0.11413425660345823
18	PCa13266	PCa40507	0.15273618543998949
18	PCa40507	PCa13266	0.15273618543998949
18	PCa13266	PCa51852	0.15641880039940192
18	PCa51852	PCa13266	0.15641880039940192
18	PCa13266	PCa53687	0.1773318473107748
18	PCa53687	PCa13266	0.1773318473107748
18	PCa13266	PCa56413	0.175298021350043
18	PCa56413	PCa13266	0.175298021350043
18	PCa13266	PCa57054	0.15771206613467678
18	PCa57054	PCa13266	0.15771206613467678
18	PCa13266	PCa57294	0.1733874120783574
18	PCa57294	PCa13266	0.1733874120783574
18	PCa13266	PCa58215	0.1545473510442819
18	PCa58215	PCa13266	0.1545473510442819
18	PCa13848	PCa14121	0.18514683947601174
18	PCa14121	PCa13848	0.18514683947601174
18	PCa13848	PCa19121	0.15592694194482826
18	PCa19121	PCa13848	0.15592694194482826
18	PCa13848	PCa3023	0.15179499381679623
18	PCa3023	PCa13848	0.15179499381679623
18	PCa13848	PCa33173	0.15579783948064926
18	PCa33173	PCa13848	0.15579783948064926
18	PCa13848	PCa40507	0.1717450026223909
18	PCa40507	PCa13848	0.1717450026223909
18	PCa13848	PCa51852	0.1592498944251938
18	PCa51852	PCa13848	0.1592498944251938
18	PCa13848	PCa53687	0.2027723449033151
18	PCa53687	PCa13848	0.2027723449033151
18	PCa13848	PCa56413	0.18142697304463495
18	PCa56413	PCa13848	0.18142697304463495
18	PCa13848	PCa57054	0.1527226933128119
18	PCa57054	PCa13848	0.1527226933128119
18	PCa13848	PCa57294	0.18797205806380088
18	PCa57294	PCa13848	0.18797205806380088
18	PCa13848	PCa58215	0.15848754860721845
18	PCa58215	PCa13848	0.15848754860721845
18	PCa14121	PCa19121	0.17663110413824545
18	PCa19121	PCa14121	0.17663110413824545
18	PCa14121	PCa3023	0.1706032988362396
18	PCa3023	PCa14121	0.1706032988362396
18	PCa14121	PCa33173	0.1484639550300605
18	PCa33173	PCa14121	0.1484639550300605
18	PCa14121	PCa40507	0.15977166168679063
18	PCa40507	PCa14121	0.15977166168679063
18	PCa14121	PCa51852	0.1595442813923612
18	PCa51852	PCa14121	0.1595442813923612
18	PCa14121	PCa53687	0.17370608578213623
18	PCa53687	PCa14121	0.17370608578213623
18	PCa14121	PCa56413	0.164687460387537
18	PCa56413	PCa14121	0.164687460387537
18	PCa14121	PCa57054	0.15716255066720694
18	PCa57054	PCa14121	0.15716255066720694
18	PCa14121	PCa57294	0.16494960818398172
18	PCa57294	PCa14121	0.16494960818398172
18	PCa14121	PCa58215	0.15730997798904414
18	PCa58215	PCa14121	0.15730997798904414
18	PCa19121	PCa3023	0.15272321998662294
18	PCa3023	PCa19121	0.15272321998662294
18	PCa19121	PCa33173	0.1567129232527757
18	PCa33173	PCa19121	0.1567129232527757
18	PCa19121	PCa40507	0.1615884998365424
18	PCa40507	PCa19121	0.1615884998365424
18	PCa19121	PCa51852	0.15206733985903223
18	PCa51852	PCa19121	0.15206733985903223
18	PCa19121	PCa53687	0.17736077531505923
18	PCa53687	PCa19121	0.17736077531505923
18	PCa19121	PCa56413	0.18041731739002873
18	PCa56413	PCa19121	0.18041731739002873
18	PCa19121	PCa57054	0.1484843402146359
18	PCa57054	PCa19121	0.1484843402146359
18	PCa19121	PCa57294	0.17111824570338546
18	PCa57294	PCa19121	0.17111824570338546
18	PCa19121	PCa58215	0.16418948988503235
18	PCa58215	PCa19121	0.16418948988503235
18	PCa3023	PCa33173	0.13813980129264505
18	PCa33173	PCa3023	0.13813980129264505
18	PCa3023	PCa40507	0.15901818207443993
18	PCa40507	PCa3023	0.15901818207443993
18	PCa3023	PCa51852	0.15997426056109745
18	PCa51852	PCa3023	0.15997426056109745
18	PCa3023	PCa53687	0.19703901040880495
18	PCa53687	PCa3023	0.19703901040880495
18	PCa3023	PCa56413	0.15210383485822787
18	PCa56413	PCa3023	0.15210383485822787
18	PCa3023	PCa57054	0.1461279047765038
18	PCa57054	PCa3023	0.1461279047765038
18	PCa3023	PCa57294	0.18774992251107359
18	PCa57294	PCa3023	0.18774992251107359
18	PCa3023	PCa58215	0.159286709528304
18	PCa58215	PCa3023	0.159286709528304
18	PCa33173	PCa40507	0.13887825124858316
18	PCa40507	PCa33173	0.13887825124858316
18	PCa33173	PCa51852	0.14448500747482368
18	PCa51852	PCa33173	0.14448500747482368
18	PCa33173	PCa53687	0.1752314481295311
18	PCa53687	PCa33173	0.1752314481295311
18	PCa33173	PCa56413	0.1491730991515351
18	PCa56413	PCa33173	0.1491730991515351
18	PCa33173	PCa57054	0.13151178794629526
18	PCa57054	PCa33173	0.13151178794629526
18	PCa33173	PCa57294	0.1695035078281066
18	PCa57294	PCa33173	0.1695035078281066
18	PCa33173	PCa58215	0.12901160731156303
18	PCa58215	PCa33173	0.12901160731156303
18	PCa40507	PCa51852	0.1423665515801259
18	PCa51852	PCa40507	0.1423665515801259
18	PCa40507	PCa53687	0.177533168031202
18	PCa53687	PCa40507	0.177533168031202
18	PCa40507	PCa56413	0.1511547340946992
18	PCa56413	PCa40507	0.1511547340946992
18	PCa40507	PCa57054	0.14712325736671325
18	PCa57054	PCa40507	0.14712325736671325
18	PCa40507	PCa57294	0.1720955111046554
18	PCa57294	PCa40507	0.1720955111046554
18	PCa40507	PCa58215	0.14525942178751872
18	PCa58215	PCa40507	0.14525942178751872
18	PCa51852	PCa53687	0.17299191270189718
18	PCa53687	PCa51852	0.17299191270189718
18	PCa51852	PCa56413	0.16902949482128984
18	PCa56413	PCa51852	0.16902949482128984
18	PCa51852	PCa57054	0.1378330065802086
18	PCa57054	PCa51852	0.1378330065802086
18	PCa51852	PCa57294	0.16838928223723118
18	PCa57294	PCa51852	0.16838928223723118
18	PCa51852	PCa58215	0.15233370895323636
18	PCa58215	PCa51852	0.15233370895323636
18	PCa53687	PCa56413	0.20270682536842777
18	PCa56413	PCa53687	0.20270682536842777
18	PCa53687	PCa57054	0.17859802036517175
18	PCa57054	PCa53687	0.17859802036517175
18	PCa53687	PCa57294	0.15959606510048555
18	PCa57294	PCa53687	0.15959606510048555
18	PCa53687	PCa58215	0.1708923729827963
18	PCa58215	PCa53687	0.1708923729827963
18	PCa56413	PCa57054	0.16298718789982738
18	PCa57054	PCa56413	0.16298718789982738
18	PCa56413	PCa57294	0.1993976706651116
18	PCa57294	PCa56413	0.1993976706651116
18	PCa56413	PCa58215	0.16836232250266694
18	PCa58215	PCa56413	0.16836232250266694
18	PCa57054	PCa57294	0.16742339389023153
18	PCa57294	PCa57054	0.16742339389023153
18	PCa57054	PCa58215	0.14468676771439967
18	PCa58215	PCa57054	0.14468676771439967
18	PCa57294	PCa58215	0.16386468650463698
18	PCa58215	PCa57294	0.16386468650463698
19	PCa13266	PCa13848	0.17096496146329154
19	PCa13848	PCa13266	0.17096496146329154
19	PCa13266	PCa14121	0.16300380945052456
19	PCa14121	PCa13266	0.16300380945052456
19	PCa13266	PCa19121	0.17526295393758137
19	PCa19121	PCa13266	0.17526295393758137
19	PCa13266	PCa3023	0.17624199308026867
19	PCa3023	PCa13266	0.17624199308026867
19	PCa13266	PCa33173	0.11861837460226304
19	PCa33173	PCa13266	0.11861837460226304
19	PCa13266	PCa40507	0.15049849417410202
19	PCa40507	PCa13266	0.15049849417410202
19	PCa13266	PCa51852	0.15117603539731564
19	PCa51852	PCa13266	0.15117603539731564
19	PCa13266	PCa53687	0.17419421446293418
19	PCa53687	PCa13266	0.17419421446293418
19	PCa13266	PCa56413	0.1779874803870839
19	PCa56413	PCa13266	0.1779874803870839
19	PCa13266	PCa57054	0.1529288096187245
19	PCa57054	PCa13266	0.1529288096187245
19	PCa13266	PCa57294	0.1714911607626343
19	PCa57294	PCa13266	0.1714911607626343
19	PCa13266	PCa58215	0.15285486107085466
19	PCa58215	PCa13266	0.15285486107085466
19	PCa13848	PCa14121	0.18393086964085156
19	PCa14121	PCa13848	0.18393086964085156
19	PCa13848	PCa19121	0.15752424433968765
19	PCa19121	PCa13848	0.15752424433968765
19	PCa13848	PCa3023	0.14913196285827204
19	PCa3023	PCa13848	0.14913196285827204
19	PCa13848	PCa33173	0.14828660837738608
19	PCa33173	PCa13848	0.14828660837738608
19	PCa13848	PCa40507	0.1664366776559474
19	PCa40507	PCa13848	0.1664366776559474
19	PCa13848	PCa51852	0.15893616909730746
19	PCa51852	PCa13848	0.15893616909730746
19	PCa13848	PCa53687	0.20138950732353617
19	PCa53687	PCa13848	0.20138950732353617
19	PCa13848	PCa56413	0.1787925321826307
19	PCa56413	PCa13848	0.1787925321826307
19	PCa13848	PCa57054	0.14944697949646177
19	PCa57054	PCa13848	0.14944697949646177
19	PCa13848	PCa57294	0.1867559002416036
19	PCa57294	PCa13848	0.1867559002416036
19	PCa13848	PCa58215	0.15910246445754658
19	PCa58215	PCa13848	0.15910246445754658
19	PCa14121	PCa19121	0.17439207952709898
19	PCa19121	PCa14121	0.17439207952709898
19	PCa14121	PCa3023	0.17066013902724858
19	PCa3023	PCa14121	0.17066013902724858
19	PCa14121	PCa33173	0.14932475999317704
19	PCa33173	PCa14121	0.14932475999317704
19	PCa14121	PCa40507	0.1510657369543313
19	PCa40507	PCa14121	0.1510657369543313
19	PCa14121	PCa51852	0.1590104098311931
19	PCa51852	PCa14121	0.1590104098311931
19	PCa14121	PCa53687	0.16922439916058887
19	PCa53687	PCa14121	0.16922439916058887
19	PCa14121	PCa56413	0.16136642272586713
19	PCa56413	PCa14121	0.16136642272586713
19	PCa14121	PCa57054	0.1573883530227904
19	PCa57054	PCa14121	0.1573883530227904
19	PCa14121	PCa57294	0.16183124937027848
19	PCa57294	PCa14121	0.16183124937027848
19	PCa14121	PCa58215	0.15646548265239715
19	PCa58215	PCa14121	0.15646548265239715
19	PCa19121	PCa3023	0.15623346279119152
19	PCa3023	PCa19121	0.15623346279119152
19	PCa19121	PCa33173	0.15677333268913488
19	PCa33173	PCa19121	0.15677333268913488
19	PCa19121	PCa40507	0.16042068046462252
19	PCa40507	PCa19121	0.16042068046462252
19	PCa19121	PCa51852	0.14993717785202615
19	PCa51852	PCa19121	0.14993717785202615
19	PCa19121	PCa53687	0.17829882066217254
19	PCa53687	PCa19121	0.17829882066217254
19	PCa19121	PCa56413	0.18104624762326613
19	PCa56413	PCa19121	0.18104624762326613
19	PCa19121	PCa57054	0.1482826036765482
19	PCa57054	PCa19121	0.1482826036765482
19	PCa19121	PCa57294	0.16770589371195788
19	PCa57294	PCa19121	0.16770589371195788
19	PCa19121	PCa58215	0.1641591232673555
19	PCa58215	PCa19121	0.1641591232673555
19	PCa3023	PCa33173	0.13985717938950815
19	PCa33173	PCa3023	0.13985717938950815
19	PCa3023	PCa40507	0.15794268185335894
19	PCa40507	PCa3023	0.15794268185335894
19	PCa3023	PCa51852	0.16764940122266433
19	PCa51852	PCa3023	0.16764940122266433
19	PCa3023	PCa53687	0.19944305704510043
19	PCa53687	PCa3023	0.19944305704510043
19	PCa3023	PCa56413	0.1561542866725339
19	PCa56413	PCa3023	0.1561542866725339
19	PCa3023	PCa57054	0.1493468765138182
19	PCa57054	PCa3023	0.1493468765138182
19	PCa3023	PCa57294	0.18998534364313002
19	PCa57294	PCa3023	0.18998534364313002
19	PCa3023	PCa58215	0.15981782601465763
19	PCa58215	PCa3023	0.15981782601465763
19	PCa33173	PCa40507	0.13471708895525986
19	PCa40507	PCa33173	0.13471708895525986
19	PCa33173	PCa51852	0.14224929050568655
19	PCa51852	PCa33173	0.14224929050568655
19	PCa33173	PCa53687	0.16884007166994966
19	PCa53687	PCa33173	0.16884007166994966
19	PCa33173	PCa56413	0.1522137715314553
19	PCa56413	PCa33173	0.1522137715314553
19	PCa33173	PCa57054	0.12820940914242826
19	PCa57054	PCa33173	0.12820940914242826
19	PCa33173	PCa57294	0.16459608095936046
19	PCa57294	PCa33173	0.16459608095936046
19	PCa33173	PCa58215	0.12821005250954817
19	PCa58215	PCa33173	0.12821005250954817
19	PCa40507	PCa51852	0.13452384786909385
19	PCa51852	PCa40507	0.13452384786909385
19	PCa40507	PCa53687	0.1744254661876932
19	PCa53687	PCa40507	0.1744254661876932
19	PCa40507	PCa56413	0.14909164822853707
19	PCa56413	PCa40507	0.14909164822853707
19	PCa40507	PCa57054	0.1398665993834651
19	PCa57054	PCa40507	0.1398665993834651
19	PCa40507	PCa57294	0.17392135127012565
19	PCa57294	PCa40507	0.17392135127012565
19	PCa40507	PCa58215	0.14472931611438716
19	PCa58215	PCa40507	0.14472931611438716
19	PCa51852	PCa53687	0.16884282606986822
19	PCa53687	PCa51852	0.16884282606986822
19	PCa51852	PCa56413	0.16849807607364692
19	PCa56413	PCa51852	0.16849807607364692
19	PCa51852	PCa57054	0.1333047573017531
19	PCa57054	PCa51852	0.1333047573017531
19	PCa51852	PCa57294	0.16573054555384745
19	PCa57294	PCa51852	0.16573054555384745
19	PCa51852	PCa58215	0.15483843510340917
19	PCa58215	PCa51852	0.15483843510340917
19	PCa53687	PCa56413	0.20213882840611921
19	PCa56413	PCa53687	0.20213882840611921
19	PCa53687	PCa57054	0.17338220286355363
19	PCa57054	PCa53687	0.17338220286355363
19	PCa53687	PCa57294	0.15898612861531056
19	PCa57294	PCa53687	0.15898612861531056
19	PCa53687	PCa58215	0.16877600918046395
19	PCa58215	PCa53687	0.16877600918046395
19	PCa56413	PCa57054	0.1610834762723525
19	PCa57054	PCa56413	0.1610834762723525
19	PCa56413	PCa57294	0.19866551578478586
19	PCa57294	PCa56413	0.19866551578478586
