event_ID	gene_id_1	gene_name_1	gene_id_2	gene_name_2	both_DGE	N_shared_enhancers
PCa13848_7	ENSG00000077147.16	TM9SF3	ENSG00000196233.13	LCOR	False	2
PCa13848_7	ENSG00000077147.16	TM9SF3	ENSG00000213390.11	ARHGAP19	False	17
PCa13848_7	ENSG00000077147.16	TM9SF3	ENSG00000227032.1	RPS2P36	False	2
PCa13848_7	ENSG00000077147.16	TM9SF3	ENSG00000269891.2	ARHGAP19-SLIT1	False	17
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000107521.19	HPS1	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000119946.11	CNNM1	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000120053.12	GOT1	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000155229.21	MMS19	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000155265.11	GOLGA7B	False	1
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000095713.14	CRTAC1	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000119946.11	CNNM1	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000120053.12	GOT1	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000155229.21	MMS19	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000155265.11	GOLGA7B	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000107521.19	HPS1	ENSG00000172987.12	HPSE2	False	9
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000120053.12	GOT1	False	2
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000155229.21	MMS19	False	0
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000155265.11	GOLGA7B	False	0
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000119946.11	CNNM1	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000120053.12	GOT1	ENSG00000155229.21	MMS19	False	0
PCa13848_7	ENSG00000120053.12	GOT1	ENSG00000155265.11	GOLGA7B	False	0
PCa13848_7	ENSG00000120053.12	GOT1	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000120053.12	GOT1	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000120053.12	GOT1	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000155265.11	GOLGA7B	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000155629.15	PIK3AP1	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000187122.17	SLIT1	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000196233.13	LCOR	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000213390.11	ARHGAP19	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000227032.1	RPS2P36	False	0
PCa13848_7	ENSG00000155229.21	MMS19	ENSG00000269891.2	ARHGAP19-SLIT1	False	0
PCa13848_7	ENSG00000155265.11	GOLGA7B	ENSG00000166024.13	R3HCC1L	False	0
PCa13848_7	ENSG00000155265.11	GOLGA7B	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000155265.11	GOLGA7B	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000187122.17	SLIT1	False	8
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000196233.13	LCOR	False	4
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000213390.11	ARHGAP19	False	8
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000227032.1	RPS2P36	False	4
PCa13848_7	ENSG00000155629.15	PIK3AP1	ENSG00000269891.2	ARHGAP19-SLIT1	False	8
PCa13848_7	ENSG00000166024.13	R3HCC1L	ENSG00000171160.18	MORN4	False	0
PCa13848_7	ENSG00000166024.13	R3HCC1L	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000172987.12	HPSE2	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000187122.17	SLIT1	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000196233.13	LCOR	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000213390.11	ARHGAP19	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000227032.1	RPS2P36	False	0
PCa13848_7	ENSG00000171160.18	MORN4	ENSG00000269891.2	ARHGAP19-SLIT1	False	0
PCa13848_7	ENSG00000187122.17	SLIT1	ENSG00000196233.13	LCOR	False	7
PCa13848_7	ENSG00000187122.17	SLIT1	ENSG00000213390.11	ARHGAP19	False	25
PCa13848_7	ENSG00000187122.17	SLIT1	ENSG00000227032.1	RPS2P36	False	4
PCa13848_7	ENSG00000187122.17	SLIT1	ENSG00000269891.2	ARHGAP19-SLIT1	False	25
PCa13848_7	ENSG00000196233.13	LCOR	ENSG00000213390.11	ARHGAP19	False	7
PCa13848_7	ENSG00000196233.13	LCOR	ENSG00000227032.1	RPS2P36	False	4
PCa13848_7	ENSG00000196233.13	LCOR	ENSG00000269891.2	ARHGAP19-SLIT1	False	7
PCa13848_7	ENSG00000213390.11	ARHGAP19	ENSG00000227032.1	RPS2P36	False	4
PCa13848_7	ENSG00000213390.11	ARHGAP19	ENSG00000269891.2	ARHGAP19-SLIT1	False	25
PCa13848_7	ENSG00000227032.1	RPS2P36	ENSG00000269891.2	ARHGAP19-SLIT1	False	4
PCa13848_7	ENSG00000088970.16	KIZ	ENSG00000125813.13	PAX1	False	0
PCa13848_7	ENSG00000088970.16	KIZ	ENSG00000125823.12	CSTL1	False	0
PCa13848_7	ENSG00000088970.16	KIZ	ENSG00000132661.4	NXT1	False	0
PCa13848_7	ENSG00000125813.13	PAX1	ENSG00000125823.12	CSTL1	False	0
PCa13848_7	ENSG00000125813.13	PAX1	ENSG00000132661.4	NXT1	False	0
PCa13848_7	ENSG00000125823.12	CSTL1	ENSG00000132661.4	NXT1	False	0
PCa13848_8	ENSG00000115896.16	PLCL1	ENSG00000119042.17	SATB2	False	1
PCa13848_8	ENSG00000115896.16	PLCL1	ENSG00000226124.7	FTCDNL1	False	0
PCa13848_8	ENSG00000119042.17	SATB2	ENSG00000226124.7	FTCDNL1	False	0
PCa13848_9	ENSG00000112530.11	PACRG	ENSG00000185345.22	PRKN	False	0
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000095139.14	ARCN1	False	17
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000118058.22	KMT2A	False	0
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000167283.8	ATP5MG	False	19
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000186166.9	CCDC84	False	19
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000186174.12	BCL9L	False	19
PCa13848_9	ENSG00000019144.19	PHLDB1	ENSG00000285827.1	AP001267.5	False	19
PCa13848_9	ENSG00000095139.14	ARCN1	ENSG00000118058.22	KMT2A	False	0
PCa13848_9	ENSG00000095139.14	ARCN1	ENSG00000167283.8	ATP5MG	False	17
PCa13848_9	ENSG00000095139.14	ARCN1	ENSG00000186166.9	CCDC84	False	17
PCa13848_9	ENSG00000095139.14	ARCN1	ENSG00000186174.12	BCL9L	False	17
PCa13848_9	ENSG00000095139.14	ARCN1	ENSG00000285827.1	AP001267.5	False	17
PCa13848_9	ENSG00000118058.22	KMT2A	ENSG00000167283.8	ATP5MG	False	5
PCa13848_9	ENSG00000118058.22	KMT2A	ENSG00000186166.9	CCDC84	False	5
PCa13848_9	ENSG00000118058.22	KMT2A	ENSG00000186174.12	BCL9L	False	0
PCa13848_9	ENSG00000118058.22	KMT2A	ENSG00000285827.1	AP001267.5	False	5
PCa13848_9	ENSG00000167283.8	ATP5MG	ENSG00000186166.9	CCDC84	False	25
PCa13848_9	ENSG00000167283.8	ATP5MG	ENSG00000186174.12	BCL9L	False	19
PCa13848_9	ENSG00000167283.8	ATP5MG	ENSG00000285827.1	AP001267.5	False	25
PCa13848_9	ENSG00000186166.9	CCDC84	ENSG00000186174.12	BCL9L	False	19
PCa13848_9	ENSG00000186166.9	CCDC84	ENSG00000285827.1	AP001267.5	False	25
PCa13848_9	ENSG00000186174.12	BCL9L	ENSG00000285827.1	AP001267.5	False	19
PCa14121_0	ENSG00000163161.14	ERCC3	ENSG00000163166.15	IWS1	False	2
PCa14121_0	ENSG00000163161.14	ERCC3	ENSG00000169967.16	MAP3K2	False	2
PCa14121_0	ENSG00000163161.14	ERCC3	ENSG00000169994.18	MYO7B	False	2
PCa14121_0	ENSG00000163161.14	ERCC3	ENSG00000186684.14	CYP27C1	False	2
PCa14121_0	ENSG00000163166.15	IWS1	ENSG00000169967.16	MAP3K2	False	2
PCa14121_0	ENSG00000163166.15	IWS1	ENSG00000169994.18	MYO7B	False	7
PCa14121_0	ENSG00000163166.15	IWS1	ENSG00000186684.14	CYP27C1	False	7
PCa14121_0	ENSG00000169967.16	MAP3K2	ENSG00000169994.18	MYO7B	False	2
PCa14121_0	ENSG00000169967.16	MAP3K2	ENSG00000186684.14	CYP27C1	False	2
PCa14121_0	ENSG00000169994.18	MYO7B	ENSG00000186684.14	CYP27C1	False	10
PCa14121_4	ENSG00000119599.17	DCAF4	ENSG00000259015.1	AL442663.4	False	3
PCa14121_5	ENSG00000119599.17	DCAF4	ENSG00000259015.1	AL442663.4	False	3
PCa19121_0	ENSG00000144034.16	TPRKB	ENSG00000163016.10	ALMS1P1	False	5
PCa19121_0	ENSG00000163512.14	AZI2	ENSG00000187118.14	CMC1	False	8
PCa19121_0	ENSG00000163512.14	AZI2	ENSG00000206559.8	ZCWPW2	False	0
PCa19121_0	ENSG00000163512.14	AZI2	ENSG00000283563.1	AC098650.1	False	0
PCa19121_0	ENSG00000187118.14	CMC1	ENSG00000206559.8	ZCWPW2	False	0
PCa19121_0	ENSG00000187118.14	CMC1	ENSG00000283563.1	AC098650.1	False	0
PCa19121_0	ENSG00000206559.8	ZCWPW2	ENSG00000283563.1	AC098650.1	False	3
PCa19121_1	ENSG00000051341.14	POLQ	ENSG00000145088.9	EAF2	False	3
PCa19121_1	ENSG00000051341.14	POLQ	ENSG00000163406.11	SLC15A2	False	3
PCa19121_1	ENSG00000145088.9	EAF2	ENSG00000163406.11	SLC15A2	False	3
PCa19121_1	ENSG00000114850.6	SSR3	ENSG00000163659.13	TIPARP	False	28
PCa19121_1	ENSG00000114850.6	SSR3	ENSG00000169282.17	KCNAB1	False	28
PCa19121_1	ENSG00000163659.13	TIPARP	ENSG00000169282.17	KCNAB1	False	28
PCa19121_2	ENSG00000114850.6	SSR3	ENSG00000163659.13	TIPARP	False	28
PCa19121_2	ENSG00000114850.6	SSR3	ENSG00000169282.17	KCNAB1	False	28
PCa19121_2	ENSG00000163659.13	TIPARP	ENSG00000169282.17	KCNAB1	False	28
PCa19121_3	ENSG00000169071.15	ROR2	ENSG00000225511.7	LINC00475	False	0
PCa19121_4	ENSG00000085231.14	AK6	ENSG00000145740.19	SLC30A5	False	2
PCa19121_4	ENSG00000085231.14	AK6	ENSG00000152942.19	RAD17	False	4
PCa19121_4	ENSG00000085231.14	AK6	ENSG00000183323.13	CCDC125	False	4
PCa19121_4	ENSG00000085231.14	AK6	ENSG00000273841.5	TAF9	False	4
PCa19121_4	ENSG00000145740.19	SLC30A5	ENSG00000152942.19	RAD17	False	2
PCa19121_4	ENSG00000145740.19	SLC30A5	ENSG00000183323.13	CCDC125	False	2
PCa19121_4	ENSG00000145740.19	SLC30A5	ENSG00000273841.5	TAF9	False	2
PCa19121_4	ENSG00000152942.19	RAD17	ENSG00000183323.13	CCDC125	False	4
PCa19121_4	ENSG00000152942.19	RAD17	ENSG00000273841.5	TAF9	False	4
PCa19121_4	ENSG00000183323.13	CCDC125	ENSG00000273841.5	TAF9	False	4
PCa19121_4	ENSG00000144746.7	ARL6IP5	ENSG00000163377.16	TAFA4	False	0
PCa19121_5	ENSG00000083312.17	TNPO1	ENSG00000157107.14	FCHO2	False	0
PCa19121_5	ENSG00000083312.17	TNPO1	ENSG00000251493.5	FOXD1	False	0
PCa19121_5	ENSG00000157107.14	FCHO2	ENSG00000251493.5	FOXD1	False	5
PCa19121_5	ENSG00000163605.15	PPP4R2	ENSG00000255423.1	EBLN2	False	66
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000102858.13	MGRN1	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000103184.12	SEC14L5	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000103199.14	ZNF500	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000118898.16	PPL	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000118900.15	UBN1	False	4
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000140632.17	GLYR1	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000153443.13	UBALD1	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000168096.15	ANKS3	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000168101.14	NUDT16L1	False	6
PCa19121_6	ENSG00000067836.12	ROGDI	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000103184.12	SEC14L5	False	12
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000103199.14	ZNF500	False	6
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000118898.16	PPL	False	12
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000118900.15	UBN1	False	4
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000140632.17	GLYR1	False	6
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000153443.13	UBALD1	False	12
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000168096.15	ANKS3	False	9
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000168101.14	NUDT16L1	False	9
PCa19121_6	ENSG00000102858.13	MGRN1	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000103199.14	ZNF500	False	6
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000118898.16	PPL	False	15
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000118900.15	UBN1	False	4
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000140632.17	GLYR1	False	6
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000153443.13	UBALD1	False	12
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000168096.15	ANKS3	False	9
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000168101.14	NUDT16L1	False	9
PCa19121_6	ENSG00000103184.12	SEC14L5	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000118898.16	PPL	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000118900.15	UBN1	False	4
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000140632.17	GLYR1	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000153443.13	UBALD1	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000168096.15	ANKS3	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000168101.14	NUDT16L1	False	6
PCa19121_6	ENSG00000103199.14	ZNF500	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000118900.15	UBN1	False	4
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000140632.17	GLYR1	False	6
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000153443.13	UBALD1	False	12
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000168096.15	ANKS3	False	9
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000168101.14	NUDT16L1	False	9
PCa19121_6	ENSG00000118898.16	PPL	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000140632.17	GLYR1	False	4
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000153443.13	UBALD1	False	4
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000166246.14	C16orf71	False	4
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000168096.15	ANKS3	False	4
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000168101.14	NUDT16L1	False	4
PCa19121_6	ENSG00000118900.15	UBN1	ENSG00000267795.6	SMIM22	False	4
PCa19121_6	ENSG00000140632.17	GLYR1	ENSG00000153443.13	UBALD1	False	6
PCa19121_6	ENSG00000140632.17	GLYR1	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000140632.17	GLYR1	ENSG00000168096.15	ANKS3	False	6
PCa19121_6	ENSG00000140632.17	GLYR1	ENSG00000168101.14	NUDT16L1	False	6
PCa19121_6	ENSG00000140632.17	GLYR1	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000153443.13	UBALD1	ENSG00000166246.14	C16orf71	False	6
PCa19121_6	ENSG00000153443.13	UBALD1	ENSG00000168096.15	ANKS3	False	9
PCa19121_6	ENSG00000153443.13	UBALD1	ENSG00000168101.14	NUDT16L1	False	9
PCa19121_6	ENSG00000153443.13	UBALD1	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000166246.14	C16orf71	ENSG00000168096.15	ANKS3	False	6
PCa19121_6	ENSG00000166246.14	C16orf71	ENSG00000168101.14	NUDT16L1	False	6
PCa19121_6	ENSG00000166246.14	C16orf71	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000168096.15	ANKS3	ENSG00000168101.14	NUDT16L1	False	9
PCa19121_6	ENSG00000168096.15	ANKS3	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000168101.14	NUDT16L1	ENSG00000267795.6	SMIM22	False	6
PCa19121_6	ENSG00000147533.17	GOLGA7	ENSG00000147536.12	GINS4	False	3
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000102858.13	MGRN1	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000103184.12	SEC14L5	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000103199.14	ZNF500	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000118898.16	PPL	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000118900.15	UBN1	False	4
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000140632.17	GLYR1	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000153443.13	UBALD1	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000166246.14	C16orf71	False	6
PCa19121_7	ENSG00000067836.12	ROGDI	ENSG00000168096.15	ANKS3	False	6
