gene_id	gene_name	detected_prom_enh_loop	n_enhancers
ENSG00000201791.1	AL162255.1	True	10
ENSG00000201813.1	RNU6-915P	False	20
ENSG00000201813.1	RNU6-915P	True	11
ENSG00000201815.1	RNU6-526P	False	27
ENSG00000201815.1	RNU6-526P	True	15
ENSG00000201818.1	RNY4P17	False	3
ENSG00000201818.1	RNY4P17	True	21
ENSG00000201823.1	SNORD48	False	43
ENSG00000201823.1	SNORD48	True	12
ENSG00000201825.1	RNU6-1131P	False	11
ENSG00000201825.1	RNU6-1131P	True	1
ENSG00000201830.1	AL499604.1	False	19
ENSG00000201830.1	AL499604.1	True	13
ENSG00000201850.1	AC130462.1	False	30
ENSG00000201850.1	AC130462.1	True	12
ENSG00000201852.1	RNU6-702P	False	1
ENSG00000201852.1	RNU6-702P	True	4
ENSG00000201867.1	AC090469.1	False	9
ENSG00000201867.1	AC090469.1	True	12
ENSG00000201868.1	AL590434.1	False	12
ENSG00000201868.1	AL590434.1	True	3
ENSG00000201875.1	RN7SKP178	False	6
ENSG00000201875.1	RN7SKP178	True	14
ENSG00000201881.1	AL513185.1	False	9
ENSG00000201881.1	AL513185.1	True	3
ENSG00000201901.1	RN7SKP48	False	1
ENSG00000201923.1	RNA5SP485	False	25
ENSG00000201923.1	RNA5SP485	True	5
ENSG00000201945.1	AC079602.1	False	10
ENSG00000201945.1	AC079602.1	True	7
ENSG00000201965.1	AP006309.1	False	3
ENSG00000201965.1	AP006309.1	True	5
ENSG00000201987.1	AL390119.1	False	41
ENSG00000201987.1	AL390119.1	True	1
ENSG00000201988.2	AL662797.1	False	37
ENSG00000201988.2	AL662797.1	True	19
ENSG00000201998.1	SNORA23	False	38
ENSG00000202017.1	RNU6-806P	False	18
ENSG00000202017.1	RNU6-806P	True	6
ENSG00000202019.1	AC002073.1	False	37
ENSG00000202019.1	AC002073.1	True	16
ENSG00000202041.1	AL359918.1	False	9
ENSG00000202046.1	AC012363.1	False	48
ENSG00000202046.1	AC012363.1	True	7
ENSG00000202047.1	RNA5SP324	False	21
ENSG00000202047.1	RNA5SP324	True	4
ENSG00000202054.1	RNA5SP152	False	20
ENSG00000202054.1	RNA5SP152	True	10
ENSG00000202063.1	RNA5SP79	False	1
ENSG00000202063.1	RNA5SP79	True	9
ENSG00000202082.2	RNU6-290P	True	19
ENSG00000202100.1	AC005899.1	False	46
ENSG00000202100.1	AC005899.1	True	9
ENSG00000202111.1	VTRNA1-2	True	15
ENSG00000202137.1	AC007242.1	False	16
ENSG00000202137.1	AC007242.1	True	1
ENSG00000202144.1	AL732326.1	False	5
ENSG00000202144.1	AL732326.1	True	2
ENSG00000202147.1	RNA5SP329	False	6
ENSG00000202147.1	RNA5SP329	True	9
ENSG00000202160.1	RNU5E-7P	False	15
ENSG00000202160.1	RNU5E-7P	True	2
ENSG00000202186.1	RNU6-497P	False	52
ENSG00000202186.1	RNU6-497P	True	7
ENSG00000202225.1	RNA5SP240	True	10
ENSG00000202233.2	AC004129.1	True	29
ENSG00000202242.1	RNU6-1276P	False	18
ENSG00000202242.1	RNU6-1276P	True	31
ENSG00000202245.1	RNU6-728P	False	17
ENSG00000202245.1	RNU6-728P	True	5
ENSG00000202254.1	AL451051.1	False	5
ENSG00000202254.1	AL451051.1	True	13
ENSG00000202272.1	AC131011.1	False	5
ENSG00000202272.1	AC131011.1	True	17
ENSG00000202275.1	AL049840.1	False	24
ENSG00000202275.1	AL049840.1	True	6
ENSG00000202290.1	RNA5SP37	True	7
ENSG00000202297.1	RNY3P12	False	21
ENSG00000202297.1	RNY3P12	True	5
ENSG00000202310.1	AC025647.2	False	16
ENSG00000202310.1	AC025647.2	True	25
ENSG00000202313.1	RNU1-64P	False	19
ENSG00000202313.1	RNU1-64P	True	18
ENSG00000202322.1	RNA5SP131	False	18
ENSG00000202322.1	RNA5SP131	True	5
ENSG00000202332.1	AC100787.1	False	16
ENSG00000202332.1	AC100787.1	True	8
ENSG00000202335.1	AC002350.1	False	27
ENSG00000202335.1	AC002350.1	True	4
ENSG00000202341.1	RNU6-1051P	False	1
ENSG00000202341.1	RNU6-1051P	True	29
ENSG00000202350.1	RNU6-326P	False	10
ENSG00000202351.1	RN7SKP204	False	11
ENSG00000202351.1	RN7SKP204	True	7
ENSG00000202354.1	RNY3	False	3
ENSG00000202354.1	RNY3	True	6
ENSG00000202368.1	AC013417.1	False	1
ENSG00000202368.1	AC013417.1	True	2
ENSG00000202386.1	RNA5SP211	False	3
ENSG00000202386.1	RNA5SP211	True	14
ENSG00000202398.1	RNU6-61P	False	4
ENSG00000202398.1	RNU6-61P	True	1
ENSG00000202412.1	RNY3P13	False	10
ENSG00000202412.1	RNY3P13	True	14
ENSG00000202414.1	AL035252.1	False	25
ENSG00000202414.1	AL035252.1	True	15
ENSG00000202415.1	RN7SKP269	False	18
ENSG00000202415.1	RN7SKP269	True	4
ENSG00000202429.1	RNU4-48P	False	5
ENSG00000202429.1	RNU4-48P	True	7
ENSG00000202434.1	AC010746.1	False	6
ENSG00000202434.1	AC010746.1	True	14
ENSG00000202459.1	AL132801.1	False	12
ENSG00000202459.1	AL132801.1	True	19
ENSG00000202479.1	AC013267.1	False	16
ENSG00000202479.1	AC013267.1	True	4
ENSG00000202490.1	RNU6-597P	False	33
ENSG00000202490.1	RNU6-597P	True	3
ENSG00000202503.1	SNORD34	False	10
ENSG00000202503.1	SNORD34	True	12
ENSG00000202513.1	RNU6-805P	False	3
ENSG00000202513.1	RNU6-805P	True	9
ENSG00000202529.1	SNORD18B	False	11
ENSG00000202529.1	SNORD18B	True	4
ENSG00000202536.2	AC017007.1	False	8
ENSG00000202536.2	AC017007.1	True	1
ENSG00000203321.2	CARNMT1-AS1	False	4
ENSG00000203356.2	LINC01562	False	14
ENSG00000203364.2	AL390760.1	False	39
ENSG00000203364.2	AL390760.1	True	14
ENSG00000203392.3	AC105020.1	False	31
ENSG00000203392.3	AC105020.1	True	13
ENSG00000203414.2	BTBD7P1	False	25
ENSG00000203414.2	BTBD7P1	True	4
ENSG00000203416.3	FAM32BP	False	28
ENSG00000203416.3	FAM32BP	True	11
ENSG00000203472.3	AC009163.1	False	31
ENSG00000203472.3	AC009163.1	True	1
ENSG00000203489.3	HMGB1P39	False	8
ENSG00000203489.3	HMGB1P39	True	3
ENSG00000203520.3	AP000753.1	False	26
ENSG00000203520.3	AP000753.1	True	13
ENSG00000203531.3	AC104772.1	True	42
ENSG00000203546.7	AL139353.1	False	15
ENSG00000203565.3	AL450313.1	False	33
ENSG00000203585.4	LINC02408	False	13
ENSG00000203585.4	LINC02408	True	2
ENSG00000203618.6	GP1BB	False	10
ENSG00000203618.6	GP1BB	True	47
ENSG00000203650.9	LINC01285	True	2
ENSG00000203666.12	EFCAB2	False	8
ENSG00000203667.10	COX20	False	3
ENSG00000203667.10	COX20	True	5
ENSG00000203668.2	CHML	False	5
ENSG00000203668.2	CHML	True	4
ENSG00000203685.10	STUM	False	50
ENSG00000203697.12	CAPN8	True	5
ENSG00000203705.11	TATDN3	False	45
ENSG00000203705.11	TATDN3	True	15
ENSG00000203710.11	CR1	False	37
ENSG00000203710.11	CR1	True	5
ENSG00000203721.7	LINC00862	False	9
ENSG00000203722.8	RAET1G	False	6
ENSG00000203722.8	RAET1G	True	15
ENSG00000203724.11	C1orf53	False	6
ENSG00000203727.4	SAMD5	True	18
ENSG00000203729.8	LINC00272	False	5
ENSG00000203729.8	LINC00272	True	10
ENSG00000203730.3	TEDDM1	False	5
ENSG00000203730.3	TEDDM1	True	10
ENSG00000203734.12	ECT2L	False	17
ENSG00000203734.12	ECT2L	True	20
ENSG00000203739.4	AL645568.1	False	14
ENSG00000203760.8	CENPW	False	6
ENSG00000203760.8	CENPW	True	1
ENSG00000203761.5	MSTO2P	False	80
ENSG00000203761.5	MSTO2P	True	1
ENSG00000203780.11	FANK1	False	23
ENSG00000203783.5	PRR9	False	19
ENSG00000203784.3	LELP1	False	19
ENSG00000203791.15	EEF1AKMT2	False	77
ENSG00000203797.10	DDO	False	54
ENSG00000203799.13	CCDC162P	False	6
ENSG00000203801.8	LINC00222	False	47
ENSG00000203804.4	ADAMTSL4-AS1	False	56
ENSG00000203805.11	PLPP4	False	3
ENSG00000203805.11	PLPP4	True	1
ENSG00000203865.10	ATP1A1-AS1	False	30
ENSG00000203865.10	ATP1A1-AS1	True	16
ENSG00000203867.8	RBM20	False	37
ENSG00000203876.10	ADD3-AS1	False	20
ENSG00000203876.10	ADD3-AS1	True	9
ENSG00000203896.10	LIME1	False	77
ENSG00000203896.10	LIME1	True	8
ENSG00000203943.8	SAMD13	False	34
ENSG00000203943.8	SAMD13	True	12
ENSG00000203963.11	C1orf141	False	4
ENSG00000203963.11	C1orf141	True	3
ENSG00000203965.13	EFCAB7	False	3
ENSG00000203972.10	GLYATL3	False	4
ENSG00000203985.11	LDLRAD1	False	62
ENSG00000203995.10	ZYG11A	False	14
ENSG00000203995.10	ZYG11A	True	8
ENSG00000203999.9	LINC01270	False	30
ENSG00000203999.9	LINC01270	True	22
ENSG00000204010.3	IFIT1B	False	15
ENSG00000204010.3	IFIT1B	True	10
ENSG00000204011.5	COL5A1-AS1	False	41
ENSG00000204011.5	COL5A1-AS1	True	10
ENSG00000204044.6	SLC12A5-AS1	False	7
ENSG00000204044.6	SLC12A5-AS1	True	3
ENSG00000204052.4	LRRC73	True	10
ENSG00000204054.14	LINC00963	False	8
ENSG00000204054.14	LINC00963	True	31
ENSG00000204055.4	AL158151.1	True	39
ENSG00000204070.10	SYS1	False	30
ENSG00000204084.13	INPP5B	False	76
ENSG00000204091.8	TDRG1	False	3
ENSG00000204091.8	TDRG1	True	6
ENSG00000204092.2	LINC00951	False	3
ENSG00000204092.2	LINC00951	True	6
ENSG00000204103.4	MAFB	False	6
ENSG00000204103.4	MAFB	True	13
ENSG00000204104.12	TRAF3IP1	False	71
ENSG00000204120.14	GIGYF2	False	41
ENSG00000204121.2	ECEL1P1	False	31
ENSG00000204121.2	ECEL1P1	True	4
ENSG00000204130.13	RUFY2	False	7
ENSG00000204131.9	NHSL2	False	14
ENSG00000204138.13	PHACTR4	False	20
ENSG00000204138.13	PHACTR4	True	5
ENSG00000204148.3	LINC00474	False	6
ENSG00000204161.14	TMEM273	False	8
ENSG00000204161.14	TMEM273	True	13
ENSG00000204178.11	MACO1	False	48
ENSG00000204183.2	GDF5OS	False	22
ENSG00000204183.2	GDF5OS	True	13
ENSG00000204188.7	GGNBP1	False	61
ENSG00000204217.15	BMPR2	False	29
ENSG00000204241.8	LINC02731	False	9
ENSG00000204241.8	LINC02731	True	18
ENSG00000204248.11	COL11A2	False	74
ENSG00000204250.3	LINC00587	False	7
ENSG00000204252.14	HLA-DOA	False	63
ENSG00000204252.14	HLA-DOA	True	11
ENSG00000204256.13	BRD2	False	66
ENSG00000204256.13	BRD2	True	8
ENSG00000204257.15	HLA-DMA	False	65
ENSG00000204257.15	HLA-DMA	True	9
ENSG00000204261.9	PSMB8-AS1	False	74
ENSG00000204262.14	COL5A2	False	6
ENSG00000204267.15	TAP2	False	74
ENSG00000204277.1	LINC01993	False	100
ENSG00000204277.1	LINC01993	True	17
ENSG00000204278.12	TMEM235	False	107
ENSG00000204282.4	TNRC6C-AS1	False	98
ENSG00000204282.4	TNRC6C-AS1	True	9
ENSG00000204283.4	LINC01973	False	93
ENSG00000204283.4	LINC01973	True	14
ENSG00000204287.14	HLA-DRA	False	18
ENSG00000204287.14	HLA-DRA	True	12
ENSG00000204290.10	BTNL2	False	18
ENSG00000204290.10	BTNL2	True	12
ENSG00000204291.11	COL15A1	False	20
ENSG00000204301.6	NOTCH4	False	18
ENSG00000204301.6	NOTCH4	True	12
ENSG00000204316.12	MRPL38	False	30
ENSG00000204316.12	MRPL38	True	11
ENSG00000204323.5	SMIM5	False	5
ENSG00000204323.5	SMIM5	True	10
ENSG00000204334.7	ERICH2	False	8
ENSG00000204347.4	BTBD17	False	16
ENSG00000204347.4	BTBD17	True	8
ENSG00000204352.3	C9orf129	False	53
ENSG00000204371.11	EHMT2	False	55
ENSG00000204380.4	PKP4-AS1	True	16
ENSG00000204385.12	SLC44A4	False	43
ENSG00000204385.12	SLC44A4	True	12
ENSG00000204386.11	NEU1	False	43
ENSG00000204386.11	NEU1	True	12
ENSG00000204387.14	SNHG32	False	43
ENSG00000204387.14	SNHG32	True	12
ENSG00000204406.13	MBD5	False	6
ENSG00000204414.13	CSHL1	False	45
ENSG00000204422.7	AL662899.3	False	55
ENSG00000204427.12	ABHD16A	False	55
ENSG00000204428.12	LY6G5C	False	43
ENSG00000204428.12	LY6G5C	True	12
ENSG00000204435.13	CSNK2B	False	43
ENSG00000204435.13	CSNK2B	True	12
ENSG00000204438.11	GPANK1	False	43
ENSG00000204438.11	GPANK1	True	12
ENSG00000204442.4	FAM155A	True	2
ENSG00000204460.3	LINC01854	False	11
ENSG00000204518.2	AADACL4	False	56
ENSG00000204518.2	AADACL4	True	38
ENSG00000204529.4	GUCY2EP	False	38
ENSG00000204529.4	GUCY2EP	True	20
ENSG00000204536.14	CCHCR1	False	56
ENSG00000204538.4	PSORS1C2	False	48
ENSG00000204538.4	PSORS1C2	True	8
ENSG00000204539.4	CDSN	False	44
ENSG00000204539.4	CDSN	True	12
ENSG00000204540.11	PSORS1C1	False	40
ENSG00000204540.11	PSORS1C1	True	16
ENSG00000204560.10	DHX16	False	45
ENSG00000204560.10	DHX16	True	11
ENSG00000204571.6	KRTAP5-11	False	6
ENSG00000204571.6	KRTAP5-11	True	3
ENSG00000204580.13	DDR1	False	56
ENSG00000204581.3	ACOXL-AS1	False	3
ENSG00000204581.3	ACOXL-AS1	True	4
ENSG00000204583.10	LRCOL1	False	13
ENSG00000204584.1	AC027801.1	False	58
ENSG00000204584.1	AC027801.1	True	29
ENSG00000204613.11	TRIM10	False	58
ENSG00000204614.9	TRIM40	False	57
ENSG00000204614.9	TRIM40	True	1
ENSG00000204622.11	HLA-J	False	54
ENSG00000204622.11	HLA-J	True	4
ENSG00000204623.9	ZNRD1ASP	False	58
ENSG00000204632.11	HLA-G	False	58
ENSG00000204632.11	HLA-G	True	4
ENSG00000204634.12	TBC1D8	False	66
ENSG00000204642.14	HLA-F	False	58
ENSG00000204642.14	HLA-F	True	4
ENSG00000204644.9	ZFP57	False	60
ENSG00000204644.9	ZFP57	True	2
ENSG00000204650.14	LINC02210	False	3
ENSG00000204657.4	OR2H2	False	56
ENSG00000204657.4	OR2H2	True	5
ENSG00000204669.11	C9orf57	False	26
ENSG00000204669.11	C9orf57	True	13
ENSG00000204681.11	GABBR1	False	61
ENSG00000204682.8	MIR1915HG	False	21
ENSG00000204682.8	MIR1915HG	True	15
ENSG00000204684.4	AL133464.1	False	21
ENSG00000204684.4	AL133464.1	True	4
ENSG00000204704.2	OR2W1	False	58
ENSG00000204704.2	OR2W1	True	3
ENSG00000204706.14	MAMDC2-AS1	False	43
ENSG00000204711.9	C9orf135	False	43
ENSG00000204740.11	MALRD1	False	2
ENSG00000204754.3	LINC01951	False	27
ENSG00000204758.8	AC008429.1	False	57
ENSG00000204767.4	INSYN2B	False	13
ENSG00000204787.8	REG1CP	False	1
ENSG00000204792.2	LINC01291	False	20
ENSG00000204792.2	LINC01291	True	4
ENSG00000204815.10	TTC25	False	73
ENSG00000204832.10	ST8SIA6-AS1	False	30
ENSG00000204832.10	ST8SIA6-AS1	True	10
ENSG00000204850.4	AC011484.1	False	25
ENSG00000204850.4	AC011484.1	True	12
ENSG00000204851.7	PNMA8B	False	25
ENSG00000204851.7	PNMA8B	True	12
ENSG00000204852.16	TCTN1	False	16
ENSG00000204852.16	TCTN1	True	15
ENSG00000204856.12	FAM216A	False	31
ENSG00000204869.8	IGFL4	False	35
ENSG00000204869.8	IGFL4	True	2
ENSG00000204882.4	GPR20	False	43
ENSG00000204923.4	FBXO48	False	6
ENSG00000204923.4	FBXO48	True	4
ENSG00000204928.2	GRXCR2	False	11
ENSG00000204929.13	AC007389.1	False	7
ENSG00000204929.13	AC007389.1	True	7
ENSG00000204946.10	ZNF783	False	9
ENSG00000204950.4	LRRC10B	False	32
ENSG00000204950.4	LRRC10B	True	10
ENSG00000204952.3	FBXO47	False	14
ENSG00000204952.3	FBXO47	True	13
ENSG00000204954.10	C12orf73	False	12
ENSG00000204954.10	C12orf73	True	3
ENSG00000204956.5	PCDHGA1	False	27
ENSG00000204960.6	BLACE	False	3
ENSG00000204960.6	BLACE	True	9
ENSG00000204961.6	PCDHA9	False	27
ENSG00000204962.6	PCDHA8	False	21
ENSG00000204962.6	PCDHA8	True	6
ENSG00000204963.6	PCDHA7	False	22
ENSG00000204963.6	PCDHA7	True	5
ENSG00000204965.9	PCDHA5	False	27
ENSG00000204967.12	PCDHA4	False	27
ENSG00000204969.7	PCDHA2	False	27
ENSG00000204970.9	PCDHA1	False	27
ENSG00000204971.3	AP000812.1	False	49
ENSG00000204971.3	AP000812.1	True	9
ENSG00000204977.10	TRIM13	False	5
ENSG00000204977.10	TRIM13	True	24
ENSG00000204978.3	ERICH4	False	34
ENSG00000204978.3	ERICH4	True	5
ENSG00000204991.11	SPIRE2	False	31
ENSG00000205015.1	LINC02138	False	34
ENSG00000205015.1	LINC02138	True	3
ENSG00000205018.2	AC092384.1	False	32
ENSG00000205018.2	AC092384.1	True	5
ENSG00000205025.8	OR5G5P	False	2
ENSG00000205038.12	PKHD1L1	True	9
ENSG00000205045.9	SLFN12L	False	37
ENSG00000205045.9	SLFN12L	True	18
ENSG00000205057.5	CLLU1OS	False	26
ENSG00000205105.6	COX17P1	False	10
ENSG00000205105.6	COX17P1	True	14
ENSG00000205106.4	LINC02716	False	42
ENSG00000205106.4	LINC02716	True	16
ENSG00000205111.8	CDKL4	True	4
ENSG00000205126.2	ACCSL	False	49
ENSG00000205126.2	ACCSL	True	9
ENSG00000205129.8	C4orf47	False	31
ENSG00000205177.6	C11orf91	False	2
ENSG00000205177.6	C11orf91	True	11
ENSG00000205181.7	LINC00654	True	14
ENSG00000205184.2	SLC10A5P1	False	59
ENSG00000205184.2	SLC10A5P1	True	5
ENSG00000205189.12	ZBTB10	False	33
ENSG00000205189.12	ZBTB10	True	29
ENSG00000205209.7	SCGB2B2	False	10
ENSG00000205213.14	LGR4	False	4
ENSG00000205213.14	LGR4	True	12
ENSG00000205240.4	OR7E36P	False	16
ENSG00000205240.4	OR7E36P	True	14
ENSG00000205268.10	PDE7A	False	1
ENSG00000205268.10	PDE7A	True	13
ENSG00000205269.6	TMEM170B	False	34
ENSG00000205269.6	TMEM170B	True	3
ENSG00000205279.8	CTXN3	False	31
ENSG00000205279.8	CTXN3	True	7
ENSG00000205293.5	LINC01602	False	28
ENSG00000205300.3	AL356414.1	False	2
ENSG00000205300.3	AL356414.1	True	23
ENSG00000205302.7	SNX2	False	6
ENSG00000205307.12	SAP25	False	19
ENSG00000205307.12	SAP25	True	26
ENSG00000205309.14	NT5M	False	50
ENSG00000205309.14	NT5M	True	11
ENSG00000205323.9	SARNP	False	23
ENSG00000205323.9	SARNP	True	9
ENSG00000205325.3	AC005863.1	False	13
ENSG00000205325.3	AC005863.1	True	2
ENSG00000205334.2	LINC01460	False	15
ENSG00000205334.2	LINC01460	True	35
ENSG00000205339.10	IPO7	False	38
ENSG00000205356.10	TECPR1	False	26
ENSG00000205396.11	LINC00661	False	35
ENSG00000205396.11	LINC00661	True	13
ENSG00000205409.3	OR52E6	False	32
ENSG00000205409.3	OR52E6	True	1
ENSG00000205423.11	CNEP1R1	False	3
ENSG00000205423.11	CNEP1R1	True	13
ENSG00000205424.2	AL592528.1	False	71
ENSG00000205426.10	KRT81	False	25
ENSG00000205426.10	KRT81	True	35
ENSG00000205433.4	SNRPGP6	False	14
ENSG00000205436.7	EXOC3L4	False	34
ENSG00000205436.7	EXOC3L4	True	18
ENSG00000205464.12	ATP6AP1L	False	16
ENSG00000205464.12	ATP6AP1L	True	1
ENSG00000205476.9	CCDC85C	False	33
ENSG00000205476.9	CCDC85C	True	9
ENSG00000205497.4	OR51A4	False	19
ENSG00000205500.8	MAPRE3-AS1	False	12
ENSG00000205500.8	MAPRE3-AS1	True	3
ENSG00000205537.2	AC121338.1	False	21
ENSG00000205542.11	TMSB4X	False	15
ENSG00000205542.11	TMSB4X	True	37
ENSG00000205549.9	C9orf92	False	10
ENSG00000205559.5	CHKB-DT	False	34
ENSG00000205562.3	AL049775.1	True	3
ENSG00000205579.3	DYNLL1P1	False	7
ENSG00000205579.3	DYNLL1P1	True	3
ENSG00000205622.11	AP001042.1	False	70
ENSG00000205629.12	LCMT1	False	19
ENSG00000205632.4	LINC01310	False	95
ENSG00000205634.7	LINC00898	False	91
ENSG00000205634.7	LINC00898	True	4
ENSG00000205653.2	AL035696.1	False	10
ENSG00000205653.2	AL035696.1	True	11
ENSG00000205659.10	LIN52	False	27
ENSG00000205669.4	ACOT6	False	28
ENSG00000205683.11	DPF3	False	5
ENSG00000205683.11	DPF3	True	3
ENSG00000205702.11	CYP2D7	False	29
ENSG00000205702.11	CYP2D7	True	11
ENSG00000205704.7	LINC00634	False	30
ENSG00000205704.7	LINC00634	True	10
ENSG00000205707.11	ETFRF1	False	13
ENSG00000205707.11	ETFRF1	True	4
ENSG00000205710.4	C17orf107	False	24
ENSG00000205710.4	C17orf107	True	17
ENSG00000205716.4	FAM183DP	False	28
ENSG00000205716.4	FAM183DP	True	24
ENSG00000205726.15	ITSN1	False	26
ENSG00000205726.15	ITSN1	True	10
ENSG00000205740.2	AL359878.1	False	30
ENSG00000205740.2	AL359878.1	True	1
ENSG00000205758.12	CRYZL1	False	26
ENSG00000205758.12	CRYZL1	True	10
ENSG00000205763.13	RP9P	True	1
ENSG00000205767.4	AL136038.2	False	35
ENSG00000205767.4	AL136038.2	True	1
ENSG00000205784.4	ARRDC5	False	26
ENSG00000205784.4	ARRDC5	True	17
ENSG00000205791.3	LOH12CR2	False	21
ENSG00000205791.3	LOH12CR2	True	21
ENSG00000205795.4	CYS1	False	4
ENSG00000205795.4	CYS1	True	12
ENSG00000205835.9	GMNC	False	13
ENSG00000205837.7	LINC00487	True	1
ENSG00000205838.14	TTC23L	False	22
ENSG00000205858.10	LRRC72	False	3
ENSG00000205861.12	PCOTH	False	18
ENSG00000205861.12	PCOTH	True	43
ENSG00000205863.11	C1QTNF9B	False	61
ENSG00000205865.4	FAM99B	False	43
ENSG00000205866.4	FAM99A	False	30
ENSG00000205866.4	FAM99A	True	13
ENSG00000205883.2	DEFB135	False	12
ENSG00000205883.2	DEFB135	True	10
ENSG00000205884.2	DEFB136	False	12
ENSG00000205884.2	DEFB136	True	10
ENSG00000205885.7	C1RL-AS1	False	49
ENSG00000205885.7	C1RL-AS1	True	12
ENSG00000205899.3	BHLHA9	False	26
ENSG00000205899.3	BHLHA9	True	14
ENSG00000205922.5	ONECUT3	False	27
ENSG00000205922.5	ONECUT3	True	4
ENSG00000205930.10	C21orf62-AS1	False	36
ENSG00000205937.12	RNPS1	False	16
ENSG00000205959.4	AC105345.1	False	26
ENSG00000205959.4	AC105345.1	True	4
ENSG00000205978.6	NYNRIN	False	42
ENSG00000206028.1	Z99774.1	False	43
ENSG00000206028.1	Z99774.1	True	15
ENSG00000206043.7	C18orf63	True	12
ENSG00000206052.11	DOK6	False	1
ENSG00000206052.11	DOK6	True	2
ENSG00000206069.6	TMEM211	False	52
ENSG00000206069.6	TMEM211	True	6
ENSG00000206075.14	SERPINB5	False	19
ENSG00000206113.10	CFAP99	False	46
ENSG00000206120.11	EGFEM1P	False	1
ENSG00000206144.5	MAPK6P1	False	26
ENSG00000206144.5	MAPK6P1	True	6
ENSG00000206168.1	Z69890.1	False	45
ENSG00000206168.1	Z69890.1	True	6
ENSG00000206187.4	LINC02346	False	2
ENSG00000206190.12	ATP10A	False	2
ENSG00000206199.11	ANKUB1	False	46
ENSG00000206199.11	ANKUB1	True	11
ENSG00000206203.5	TSSK2	False	47
ENSG00000206203.5	TSSK2	True	10
ENSG00000206249.3	AL359555.1	False	46
ENSG00000206249.3	AL359555.1	True	8
ENSG00000206262.9	FOXL2NB	False	10
ENSG00000206262.9	FOXL2NB	True	21
ENSG00000206344.7	HCG27	False	49
ENSG00000206344.7	HCG27	True	7
ENSG00000206384.10	COL6A6	False	42
ENSG00000206422.2	LRRC30	False	13
ENSG00000206422.2	LRRC30	True	21
ENSG00000206432.4	TMEM200C	False	29
ENSG00000206527.10	HACD2	False	13
ENSG00000206530.11	CFAP44	False	20
ENSG00000206535.8	LNP1	False	4
ENSG00000206549.13	AC109583.1	False	19
ENSG00000206552.4	KRBOX1-AS1	False	8
ENSG00000206552.4	KRBOX1-AS1	True	1
ENSG00000206559.8	ZCWPW2	False	14
ENSG00000206560.11	ANKRD28	False	30
ENSG00000206562.11	METTL6	False	30
ENSG00000206573.9	THUMPD3-AS1	False	1
ENSG00000206573.9	THUMPD3-AS1	True	8
ENSG00000206582.1	AL136173.1	False	21
ENSG00000206582.1	AL136173.1	True	21
ENSG00000206612.1	SNORA2A	False	21
ENSG00000206614.1	RNU6-477P	False	2
ENSG00000206614.1	RNU6-477P	True	5
ENSG00000206617.1	RNY1P5	False	13
ENSG00000206617.1	RNY1P5	True	3
ENSG00000206624.1	RNU1-39P	False	6
ENSG00000206625.1	RNU6-1	False	45
ENSG00000206625.1	RNU6-1	True	13
ENSG00000206633.1	SNORA80B	True	16
ENSG00000206636.1	AC006511.1	False	18
ENSG00000206636.1	AC006511.1	True	8
ENSG00000206637.1	SNORA70H	False	29
ENSG00000206637.1	SNORA70H	True	9
ENSG00000206647.1	AC007240.1	False	2
ENSG00000206647.1	AC007240.1	True	14
ENSG00000206651.1	AL139412.1	False	38
ENSG00000206651.1	AL139412.1	True	15
ENSG00000206654.1	RNU6-608P	False	21
ENSG00000206654.1	RNU6-608P	True	34
ENSG00000206660.1	AL161932.1	False	27
ENSG00000206660.1	AL161932.1	True	5
ENSG00000206674.1	RNU6-945P	False	41
ENSG00000206674.1	RNU6-945P	True	4
ENSG00000206681.1	RNU6-730P	True	2
ENSG00000206700.1	RNU6-723P	False	9
ENSG00000206700.1	RNU6-723P	True	6
ENSG00000206708.1	RNU6-1227P	False	18
ENSG00000206708.1	RNU6-1227P	True	4
ENSG00000206709.1	RNU6-1080P	False	51
ENSG00000206709.1	RNU6-1080P	True	2
ENSG00000206710.1	RNU6-147P	True	4
ENSG00000206712.1	RNU6-26P	False	3
ENSG00000206712.1	RNU6-26P	True	1
ENSG00000206714.1	AC104108.1	False	31
ENSG00000206714.1	AC104108.1	True	1
ENSG00000206715.1	RNU6-444P	False	5
ENSG00000206715.1	RNU6-444P	True	3
ENSG00000206717.1	AL139100.1	False	6
ENSG00000206717.1	AL139100.1	True	2
ENSG00000206730.1	RNU6-468P	False	45
ENSG00000206730.1	RNU6-468P	True	16
ENSG00000206731.1	AC074091.1	False	45
ENSG00000206731.1	AC074091.1	True	5
ENSG00000206749.1	RNU6-1083P	False	10
ENSG00000206749.1	RNU6-1083P	True	4
ENSG00000206754.1	SNORD101	False	4
ENSG00000206754.1	SNORD101	True	9
ENSG00000206755.1	SNORA30	False	60
ENSG00000206755.1	SNORA30	True	7
ENSG00000206763.1	RNU6-10P	False	4
ENSG00000206763.1	RNU6-10P	True	7
ENSG00000206767.1	RNU6-949P	False	38
ENSG00000206767.1	RNU6-949P	True	25
ENSG00000206775.1	SNORD37	False	51
ENSG00000206775.1	SNORD37	True	8
ENSG00000206778.1	RNU6-213P	False	7
ENSG00000206778.1	RNU6-213P	True	13
ENSG00000206781.1	AC091231.1	False	16
ENSG00000206781.1	AC091231.1	True	7
ENSG00000206802.1	RNU6-926P	False	2
ENSG00000206802.1	RNU6-926P	True	10
ENSG00000206805.1	AC036222.2	False	70
